Ts,DWATT,B1VIB1,B1VIB2,B1RADVIBX,B1RADVIBY,B2VIB1,B2VIB2,B2RADVIBX,B2RADVIBY,TURBAXDISP1,TURBAXDISP2,B1TEMP1,B2TEMP1,ACTTBTEMP1,INACTTBTEMP1,LOTEMP1
8/4/2019 11:59,0.059417725,0.003111362,0.003290176,0.085544586,0.068759918,0.00166297,0.001698732,0.12216568,0.075340271,-25.20828247,-24.33805466,106.2647171,104.9083176,91.12702179,90.51560211,89.33570862
8/4/2019 12:59,0.067016602,0.003570318,0.00359416,0.112247467,0.096321106,0.001633167,0.001436472,0.074481964,0.099658966,-25.04632568,-24.40021133,106.1072769,104.5335922,90.89379883,90.34005737,89.19482422
8/4/2019 13:59,0.070800781,0.003570318,0.003641844,0.23765564,0.115203857,0.002145767,0.00205636,0.074768066,0.066661835,-25.06301498,-24.24931526,106.3233032,104.8568726,91.11254883,90.6055069,89.62601471
8/4/2019 14:59,0.072509766,0.003451109,0.003415346,0.120162964,0.087451935,0.001502037,0.001460314,0.10061264,0.139141083,-25.09491348,-24.46715927,106.1406708,104.6459656,91.00125122,90.40345764,89.39863586
8/4/2019 15:59,0.066680908,0.003290176,0.003230572,0.086116791,0.098323822,0.00193119,0.002068281,0.149059296,0.108909607,-25.2202034,-24.45375824,106.1909103,104.7635956,90.97834015,90.62574005,89.19004059
8/4/2019 16:59,0.073608398,0.003236532,0.003409386,0.140476227,0.111103058,0.001788139,0.001686811,0.119495392,0.067234039,-25.24061203,-24.29504395,106.5442276,104.8158569,91.26221466,90.72460938,88.99685669
8/4/2019 17:59,0.0730896,0.003641844,0.00371933,0.10137558,0.074863434,0.001722574,0.001806021,0.127410889,0.099182129,-25.20265579,-24.37252998,105.9479523,104.6984177,90.73251343,90.34971619,89.03305054
8/4/2019 18:59,0.074432373,0.003445148,0.003457069,0.059604645,0.072574615,0.00191927,0.0017941,0.082206726,0.076580048,-25.08299255,-24.40648079,106.4282227,105.295105,91.21865845,90.66725922,89.65303802
8/4/2019 19:59,0.066375732,0.003343821,0.003314018,0.105381012,0.090503693,0.001680851,0.001621246,0.09469986,0.112438202,-25.07324219,-24.47149658,104.7438889,103.3537674,89.36585236,89.02237701,87.5401001
8/4/2019 20:59,0.075073242,0.003576279,0.00372529,0.108909607,0.114440918,0.001591444,0.00154376,0.06685257,0.071239471,-25.17969513,-25.3215313,104.9655304,103.4711914,89.59012604,88.94219971,87.82028198
8/4/2019 21:59,0.078430176,0.004595518,0.004720688,0.547504425,0.503158569,0.005328655,0.005316734,1.011371613,0.57182312,-17.24674606,-15.73054886,123.561142,119.9004135,94.53857422,97.88870239,89.816185
8/4/2019 22:59,45.24902344,0.29823184,0.301879644,4.209423065,4.737377167,0.122046471,0.121289492,1.499938965,1.28698349,-2.231121063,-2.539157867,200.647644,193.7403412,163.286438,154.4324646,128.7377167
8/4/2019 23:59,43.23403931,0.181746483,0.185757875,2.655506134,2.66160965,0.110083818,0.110638142,1.32484436,1.090335846,-1.69878006,-3.418468475,200.5782928,192.4893494,163.8672638,156.4277649,128.7795868
8/5/2019 0:59,43.33404541,0.147765875,0.153112411,2.102565765,1.924324036,0.11048317,0.099825859,1.242828369,1.122951508,-1.572631836,-3.265617371,198.4420624,192.2969971,163.7545929,156.0662537,128.7770691
8/5/2019 1:59,42.85543823,0.152909756,0.155973434,2.251052856,2.144241333,0.116378069,0.122195482,1.277065277,1.116657257,-1.607345581,-3.857730865,198.195755,191.9595032,163.7978516,155.7301025,128.6364288
8/5/2019 2:59,116.6786194,0.124400854,0.125169754,1.867389679,1.786708832,0.079596043,0.07404089,1.232337952,1.094532013,4.028202057,2.549194336,196.3522949,191.2750092,164.3381653,144.2989349,128.9486542
8/5/2019 3:59,113.9192505,0.116801262,0.117123127,1.770591736,1.680278778,0.083738565,0.07429719,1.268768311,1.086521149,4.031158447,2.699398041,194.3196564,192.8998108,163.2470398,144.0126953,128.8757629
8/5/2019 4:59,107.6657715,0.120455027,0.12242198,1.800537109,1.682376862,0.082242489,0.077784061,1.26914978,1.080799103,3.827331543,2.538608551,193.685791,192.4411316,162.3979187,143.8994598,128.8359833
8/5/2019 5:59,140.1733704,0.133025646,0.134623051,1.88627243,1.865005493,0.082492828,0.07417202,1.25875473,1.089382172,5.757858276,4.470180511,194.2944183,193.1021881,165.3806458,143.6643982,128.572403
8/5/2019 6:59,107.6402283,0.129169226,0.130313635,1.898574829,1.86624527,0.087338686,0.083720684,1.269340515,1.079177856,3.979064941,2.676818848,193.7850189,192.5787048,162.1362305,144.1488342,128.7295532
8/5/2019 7:59,146.949707,0.137209892,0.136864185,1.94606781,1.908111572,0.083947182,0.08135438,1.254367828,1.093292236,6.143997192,5.113769531,193.9611969,192.7665405,166.1289063,143.4491119,128.322998
8/5/2019 8:59,150.3635254,0.139987469,0.140887499,2.006149292,2.05116272,0.075507164,0.072729588,1.256656647,1.100063324,6.322216034,5.177951813,194.7679901,193.2133331,167.2938538,143.8791046,128.6797333
8/5/2019 9:59,139.3920288,0.136053562,0.136566162,2.025985718,1.958370209,0.080651045,0.078463554,1.282024384,1.088905334,5.770278931,4.785873413,193.682785,193.0206757,165.635498,144.0820923,128.7799683
8/5/2019 10:59,106.8555603,0.133067369,0.132715702,1.978778839,1.907634735,0.069957972,0.065648556,1.280212402,1.094913483,3.922416687,2.729202271,194.4525452,190.0996246,162.2974091,144.1156311,128.7481384
8/5/2019 11:59,143.9544678,0.150156021,0.152647495,2.251911163,2.297878265,0.092047453,0.079232454,1.277256012,1.124572754,6.024074554,4.914047241,194.4866486,190.4217224,167.0852509,143.6075134,128.4476624
8/5/2019 12:59,107.5542908,0.133699179,0.133991241,2.027893066,2.002239227,0.071126223,0.069701672,1.239395142,1.078891754,3.964378357,2.775764465,193.8597107,191.1669922,161.705368,143.569809,128.3849487
8/5/2019 13:59,107.7367249,0.131636858,0.13282299,2.008342743,1.979637146,0.071686506,0.073158741,1.2383461,1.079559326,4.010795593,2.800895691,194.6334534,192.1702423,162.333725,143.8743744,128.7124939
8/5/2019 14:59,107.7550354,0.129133463,0.129842758,2.01177597,1.982784271,0.078642368,0.077801943,1.244258881,1.077365875,4.058479309,2.837871552,194.2200012,191.4158173,162.281662,144.119751,128.7194214
8/5/2019 15:59,107.2876892,0.129622221,0.130856037,2.028179169,1.991271973,0.074350834,0.071895123,1.222038269,1.074314117,3.989959717,2.77495575,194.4421387,192.8901367,162.5757904,144.3109741,128.7648468
8/5/2019 16:59,107.1298218,0.133311749,0.133109093,1.989936829,2.016162872,0.077390671,0.072139502,1.252841949,1.067066193,3.973506927,2.722835541,194.462326,192.7544098,162.4512939,144.1118774,128.8440399
8/5/2019 17:59,173.4080811,0.157910585,0.158852339,2.261829376,2.341365814,0.082302094,0.080370903,1.264286041,1.126384735,7.191394806,6.17010498,194.7871246,193.1944275,172.4988098,143.4253235,128.3760986
8/5/2019 18:59,107.1144104,0.128930807,0.129437447,1.953125,1.888084412,0.078320503,0.070363283,1.258945465,1.072311401,4.042171478,2.846763611,193.0982666,192.5532684,161.8835449,143.6401062,128.3098907
8/5/2019 19:59,107.7018433,0.135022402,0.13577342,1.992607117,1.951599121,0.07866621,0.073480606,1.256465912,1.068496704,4.062103271,2.833030701,193.7339172,192.598587,162.4456482,144.1145782,128.7189636
8/5/2019 20:59,107.3457031,0.134891272,0.13731122,1.99174881,1.899433136,0.072723627,0.068926811,1.273918152,1.078128815,3.968666077,2.890514374,192.9714203,192.8552551,162.2611847,144.0922852,128.6970062
8/5/2019 21:59,179.4220581,0.153934956,0.155574083,2.187728882,2.211093903,0.081419945,0.085276365,1.247596741,1.111984253,7.357788086,6.474018097,194.0958405,194.2209167,172.7456818,144.060318,129.0099335
8/5/2019 22:59,179.0851746,0.15783906,0.159013271,2.207756042,2.196407318,0.087040663,0.086188316,1.304244995,1.11284256,7.332611084,6.589912415,192.8712006,193.640274,171.5976257,143.2731781,128.271698
8/5/2019 23:59,131.5023499,0.151377916,0.151264668,2.136230469,2.156543732,0.070726871,0.064909458,1.332378387,1.099205017,5.529403687,4.564357758,193.1267242,193.4044647,164.7212677,144.0208893,128.8773804
8/6/2019 0:59,128.586731,0.156807899,0.157403946,2.161026001,2.23274231,0.075292587,0.070375204,1.289463043,1.055622101,5.322719574,4.360435486,192.5818024,192.814209,164.4665222,144.0725403,128.8021851
8/6/2019 1:59,121.8370972,0.153321028,0.153905153,2.136802673,2.247333527,0.074833632,0.068986416,1.27363205,1.057243347,4.957866669,3.967021942,192.6503296,193.4701996,163.6009369,144.0116425,128.7293854
8/6/2019 2:59,116.706604,0.153541565,0.154095888,2.115058899,2.153205872,0.07429719,0.070548058,1.24464035,1.05047226,4.769729614,3.740406036,191.8699799,191.6773376,162.4607849,143.3509979,128.1275635
8/6/2019 3:59,146.3858948,0.159919262,0.160169601,2.242469788,2.378845215,0.087970495,0.082445145,1.269245148,1.081562042,6.125331879,5.172897339,192.431427,193.6265411,166.3334198,143.4520416,128.1121521
8/6/2019 4:59,166.5144348,0.169545412,0.169694424,2.285194397,2.433013916,0.084710121,0.082921982,1.262664795,1.069355011,6.890201569,6.033088684,192.2881165,191.5890503,170.1521759,143.7660828,128.9085541
8/6/2019 5:59,181.1619873,0.169855356,0.170755386,2.385902405,2.476215363,0.098508596,0.099945068,1.312923431,1.110744476,7.436225891,6.645011902,192.4882202,191.9701843,173.2326965,143.6671448,128.6509247
8/6/2019 6:59,130.7243042,0.156676769,0.158071518,2.146053314,2.169418335,0.073826313,0.067579746,1.286888123,1.083278656,5.398582458,4.560874939,191.3807983,193.4768982,164.0645752,143.7449341,128.4806366
8/6/2019 7:59,158.6393738,0.169348717,0.170475245,2.244663239,2.344322205,0.074499846,0.071793795,1.333618164,1.104831696,6.648181915,5.859638214,192.9406738,194.3636322,168.5694275,143.8531036,128.9669342
8/6/2019 8:59,121.9464111,0.150382519,0.151491165,2.132034302,2.120113373,0.072538853,0.069874525,1.292228699,1.075458527,4.939033508,4.176925659,192.0066681,193.5662384,163.0305786,143.7284241,128.6435547
8/6/2019 9:59,107.3745422,0.151610374,0.153839588,2.071857452,2.189350128,0.077033043,0.072336197,1.250553131,1.055335999,4.181144714,3.098297119,192.4893036,191.7016144,162.1407928,144.1009064,128.7588806
8/6/2019 10:59,107.638855,0.148206949,0.1511693,2.088832855,2.184772491,0.068795681,0.064373016,1.247692108,1.043605804,4.176475525,3.078292847,193.1173401,190.7044067,162.1908264,144.1427307,128.9911957
8/6/2019 11:59,108.0076599,0.146257877,0.146901608,2.121257782,2.172470093,0.0687778,0.062149763,1.213645935,1.031208038,4.224895477,3.201248169,192.4586792,192.4612885,161.6053162,143.576828,128.3187561
8/6/2019 12:59,108.8876953,0.146460533,0.147110224,2.095508575,2.13432312,0.076586008,0.068330765,1.233482361,1.084041595,4.251525879,3.200435638,192.4541321,193.0236664,162.2500458,144.2588043,129.0440979
8/6/2019 13:59,107.8150635,0.145804882,0.145691633,2.121257782,2.141189575,0.072580576,0.069046021,1.258850098,1.060581207,4.201435089,3.114318848,193.7961731,191.0843964,162.3634186,144.3643188,129.3128967
8/6/2019 14:59,108.0614929,0.145596266,0.145477057,2.130508423,2.151203156,0.074052811,0.068932772,1.260185242,1.083374023,4.137302399,2.99274826,192.8077545,192.2531738,161.7374725,143.6077118,128.353363
8/6/2019 15:59,107.8785095,0.142931938,0.143617392,2.114295959,2.213859558,0.07365942,0.069737434,1.246833801,1.04598999,4.126239777,3.02135849,192.8128052,192.5615387,161.7423706,143.6880341,128.4619446
8/6/2019 16:59,130.7433777,0.152587891,0.154745579,2.218818665,2.265357971,0.068992376,0.065618753,1.241874695,1.05381012,5.528785706,4.480434418,194.1272736,192.8929291,164.8538208,144.3639832,129.1573486
8/6/2019 17:59,115.9268188,0.149464607,0.148099661,2.087402344,2.149105072,0.079619884,0.072133541,1.218700409,1.089382172,4.727172852,3.574775696,192.3376923,192.6009521,162.7834778,143.7414856,128.5907745
8/6/2019 18:59,107.6216431,0.146377087,0.146269798,2.085113525,2.153110504,0.072944164,0.069206953,1.253318787,1.059436798,4.110431671,2.958869934,193.134964,192.7573242,162.2802582,144.2005005,128.5106659
8/6/2019 19:59,107.6884766,0.145563483,0.146332383,2.059793472,2.156019211,0.073513389,0.068578124,1.218366623,1.078414917,4.124952316,2.94102478,193.8860474,193.3031616,162.5971375,144.5050659,129.1538544
8/6/2019 20:59,107.4278259,0.146687031,0.147509575,2.079868317,2.253246307,0.074517727,0.070160627,1.230049133,1.061725616,4.075908661,2.951576233,193.05513,192.7811432,162.4893646,144.293869,129.0160675
8/6/2019 21:59,120.5847778,0.152361393,0.153946877,2.140808105,2.181911469,0.076252222,0.074565411,1.249694824,1.086044312,4.948760986,3.923297882,191.7195282,190.3040161,163.1762848,143.5333252,128.3437347
8/6/2019 22:59,124.5341492,0.147867203,0.148546696,2.110862732,2.155208588,0.076144934,0.069898367,1.23758316,1.084423065,5.392982483,4.258800507,193.0560303,192.6964111,162.9951477,143.6753998,128.5390015
8/6/2019 23:59,135.5261841,0.154149532,0.154942274,2.212905884,2.256584167,0.073707104,0.068175793,1.238632202,1.109790802,5.837295532,4.798007965,192.6795197,193.0711823,164.7792053,143.6104279,128.7249451
8/7/2019 0:59,106.5267334,0.150245428,0.151592493,2.136325836,2.161979675,0.071656704,0.06300211,1.233768463,1.08833313,4.07705307,3.013374329,192.4018097,192.7392426,162.0536957,144.1542358,128.567215
8/7/2019 1:59,131.6131287,0.15283227,0.154209137,2.239131927,2.267551422,0.075095892,0.070291758,1.267337799,1.097106934,5.643939972,4.582859039,192.3901215,190.4228821,164.4228363,143.6813507,128.5914459
8/7/2019 2:59,107.8020935,0.148248672,0.15001893,2.084636688,2.176761627,0.072795153,0.070434809,1.23500824,1.090621948,4.182361603,3.096294403,192.4886932,192.7367096,162.068161,143.9797363,128.4199677
8/7/2019 3:59,108.1105042,0.157052279,0.158900023,2.142810822,2.205657959,0.082105398,0.075089931,1.241970062,1.075172424,4.062915802,2.957107544,192.3284149,193.0333252,162.341095,143.9434052,128.470047
8/7/2019 4:59,175.0254822,0.170463324,0.169169903,2.379798889,2.536773682,0.087350607,0.079655647,1.271629333,1.107597351,7.409141541,6.427238464,194.2322388,192.5968475,171.873642,144.2347107,129.0619965
8/7/2019 5:59,151.087738,0.153666735,0.154823065,2.233791351,2.283477783,0.076806545,0.075995922,1.255321503,1.104831696,6.529449463,5.523635864,194.134201,191.6439514,167.1656952,143.76651,128.6449432
8/7/2019 6:59,106.0856628,0.149232149,0.150382519,2.097129822,2.180957794,0.07430315,0.069099665,1.240348816,1.090621948,4.026222229,2.893493652,192.3146362,192.4852905,162.0389557,144.0109863,128.8084106
8/7/2019 7:59,106.2825317,0.148165226,0.148332119,2.064990997,2.121448517,0.074446201,0.069105625,1.224422455,1.097297668,4.023887634,2.870010376,192.8611603,192.3345337,162.006958,143.8247223,128.5379791
8/7/2019 8:59,108.0049744,0.148177147,0.149226189,2.055072784,2.166748047,0.069510937,0.067085028,1.184749603,1.083278656,4.256557465,3.058074951,193.3422089,190.9468384,162.2711792,143.8973846,128.4211884
8/7/2019 9:59,106.9886475,0.143164396,0.144809484,2.074623108,2.124977112,0.071644783,0.066846609,1.224327087,1.068973541,4.058837891,2.827739716,193.825592,192.9008789,162.5369873,144.3609772,129.117157
8/7/2019 10:59,111.8469543,0.142800808,0.144010782,2.073001862,2.20413208,0.071799755,0.066655874,1.202774048,1.079177856,4.490207672,3.352905273,193.5101318,192.4039001,162.2943573,143.8060608,128.4056396
8/7/2019 11:59,105.2515869,0.146663189,0.148427486,2.170085907,2.172374725,0.078678131,0.073105097,1.262664795,1.11989975,3.94966507,2.833343506,192.7214813,191.8624268,161.8676758,143.7871094,128.6176758
8/7/2019 12:59,150.4290771,0.158965588,0.156265497,2.304077148,2.346611023,0.078725815,0.079578161,1.232624054,1.136875153,6.562568665,5.504512787,193.8899689,192.9290619,167.1386566,144.0145416,128.6853485
8/7/2019 13:59,156.8766785,0.143694878,0.144088268,2.228736877,2.197265625,0.080138445,0.076502562,1.217365265,1.141262054,6.813957214,5.852199554,193.1127319,192.3016968,167.5162048,143.6349792,128.3471985
8/7/2019 14:59,171.7536621,0.150108337,0.151199102,2.264499664,2.210044861,0.088518858,0.095427036,1.24874115,1.189613342,7.382820129,6.446743011,192.768631,192.2011414,169.2620239,143.6445923,128.2872162
8/7/2019 15:59,171.3378601,0.144779682,0.145274401,2.15959549,2.140235901,0.092601776,0.08046031,1.251220703,1.1510849,7.35433197,6.458641052,193.5292511,192.4499817,169.3000031,143.5048218,128.3775177
8/7/2019 16:59,172.0934753,0.155472755,0.156712532,2.356624603,2.369880676,0.081086159,0.077414513,1.29776001,1.174259186,7.337665558,6.42816925,193.7561188,192.4901123,169.8863373,143.954361,128.7629395
8/7/2019 17:59,134.9705811,0.147247314,0.147503614,2.152919769,2.160167694,0.076311827,0.07327199,1.25837326,1.130771637,5.939628601,4.845809937,194.0674286,191.0702362,164.8662109,143.9142914,128.7453613
8/7/2019 18:59,107.2716064,0.145161152,0.145328045,2.105426788,2.11391449,0.067186356,0.066864491,1.236820221,1.129150391,4.148555756,2.990386963,193.504715,192.1435089,162.072403,143.6723175,128.5359039
8/7/2019 19:59,107.1030884,0.144785643,0.144600868,2.059459686,2.08940506,0.065118074,0.069743395,1.221561432,1.100444794,4.122924805,2.922103882,193.2363739,192.1236115,162.1653748,143.970932,128.6565247
8/7/2019 20:59,106.336853,0.145936012,0.145578384,2.078533173,2.102279663,0.075078011,0.067341328,1.216602325,1.112556458,4.02999115,2.888965607,192.7750397,192.0367432,162.1378479,143.9141998,128.5579529
8/7/2019 21:59,105.6430664,0.151562691,0.152271986,2.096176147,2.157592773,0.074779987,0.068253279,1.239776611,1.118946075,3.949188232,2.779174805,193.6152649,190.9437103,162.1828308,144.1157684,128.7689056
8/7/2019 22:59,107.8145752,0.147897005,0.147992373,2.060508728,2.098846436,0.070315599,0.0633955,1.217842102,1.097488403,4.174804688,2.955509186,193.281311,192.1520233,161.9937134,143.9585266,128.6313019
8/7/2019 23:59,107.2035828,0.148278475,0.148910284,2.068805695,2.136421204,0.069141388,0.069433451,1.192378998,1.108264923,4.138969421,2.907585144,193.3453064,191.3443298,161.9130096,143.7028046,128.6319733
8/8/2019 0:59,107.592865,0.149029493,0.149393082,2.042102814,2.112770081,0.068348646,0.064051151,1.223468781,1.110363007,4.140617371,2.941204071,194.4780121,192.4094238,162.3946075,144.0576477,128.9103241
8/8/2019 1:59,107.5845337,0.149381161,0.149035454,2.042293549,2.155971527,0.069952011,0.066661835,1.220607758,1.11951828,4.144359589,2.935886383,193.4663544,192.4235687,162.1065063,143.9457245,128.6154175
8/8/2019 2:59,116.5476074,0.153619051,0.154316425,2.076816559,2.168178558,0.076329708,0.069928169,1.233005524,1.110363007,4.734134674,3.621219635,192.9494476,192.2382965,162.744873,143.7731628,128.4951935
8/8/2019 3:59,106.4101563,0.155121088,0.156378746,2.056789398,2.134227753,0.075668097,0.070047379,1.238822937,1.106739044,4.020023346,2.965045929,192.8721924,192.3153839,161.7294159,143.9920349,128.6914825
8/8/2019 4:59,107.1619873,0.148737431,0.149214268,2.031993866,2.171230316,0.078332424,0.075888634,1.240921021,1.105117798,4.122756958,3.008247375,193.4067841,192.4148865,162.3357239,144.3800964,128.9522095
8/8/2019 5:59,104.7546997,0.153714418,0.155198574,2.069377899,2.177715302,0.073343515,0.067126751,1.230239868,1.103305817,3.972316742,2.835678101,193.3502655,191.2594452,161.6299438,143.8124847,128.406311
8/8/2019 6:59,136.2164917,0.159645081,0.160849094,2.249526978,2.279663086,0.083613396,0.077009201,1.216506958,1.09910965,5.924560547,4.944587708,193.2453156,192.2758484,164.6228333,143.5006561,128.5506287
8/8/2019 7:59,172.4465942,0.169038773,0.168925524,2.510166168,2.642154694,0.083619356,0.085240602,1.287555695,1.144886017,7.450340271,6.530189514,193.5651398,192.8477173,170.0561676,143.7864227,128.6463928
8/8/2019 8:59,172.2192383,0.152087212,0.152736902,2.29473114,2.393054962,0.079613924,0.083434582,1.273536682,1.152706146,7.417560577,6.570198059,193.7735138,193.2888794,169.3989105,143.9224091,128.5975189
8/8/2019 9:59,161.183075,0.162285566,0.161635876,2.376079559,2.405548096,0.082194805,0.087022781,1.301288605,1.174736023,7.037780762,6.154941559,193.003952,192.5753326,168.2718658,143.7217407,128.7666626
8/8/2019 10:59,141.2490234,0.136876106,0.13807416,2.219295502,2.133178711,0.085794926,0.077933073,1.262664795,1.148700714,6.198074341,5.264186859,193.0133209,192.3596039,165.1114807,143.8860016,128.5265503
8/8/2019 11:59,103.365509,0.149351358,0.149607658,2.177143097,2.178478241,0.070846081,0.064134598,1.293945313,1.140880585,3.912902832,2.800868988,193.2239685,191.9014893,162.0085602,143.9963989,128.8079987
8/8/2019 12:59,145.0549316,0.161510706,0.160807371,2.364635468,2.429771423,0.079321861,0.075829029,1.277542114,1.147270203,6.358123779,5.372764587,194.1877747,192.6680756,166.0661774,143.8047333,128.7444305
8/8/2019 13:59,153.5706787,0.165820122,0.16657114,2.306079865,2.434635162,0.076031685,0.070762634,1.209545135,1.14107132,6.716201782,5.71761322,194.2631226,192.1816101,167.221756,143.9768219,128.6307526
8/8/2019 14:59,105.3565674,0.147551298,0.148564577,2.128505707,2.149295807,0.069129467,0.061786175,1.241207123,1.121234894,3.969264984,2.827690125,193.6865234,191.811264,161.8205109,144.0639038,128.4747314
8/8/2019 15:59,129.3434143,0.151735544,0.152140856,2.143287659,2.154445648,0.079971552,0.072437525,1.217269897,1.129150391,5.549407959,4.415107727,195.0110474,191.2113495,164.2250824,143.9545898,128.6447601
8/8/2019 16:59,0.072570801,0.019150972,0.020170212,1.534748077,0.41179657,0.082659721,0.072431564,0.949954987,0.545692444,-17.15800858,-17.97473526,157.0003967,155.1913452,128.2273254,136.7448425,119.4528427
8/8/2019 17:59,0.082885742,0.0035882,0.003683567,0.090885162,0.089168549,0.002145767,0.001817942,0.092124939,0.077152252,-22.84193039,-23.76790047,115.7958984,114.7915802,100.6135941,99.94583893,98.53393555
8/8/2019 18:59,0.086425781,0.003826618,0.004076958,0.089645386,0.076675415,0.002282858,0.002104044,0.085544586,0.07724762,-22.49383926,-23.48322868,115.538269,114.5227051,100.4289474,99.97398376,98.3434906
8/8/2019 19:59,0.079650879,0.003814697,0.003969669,0.126552582,0.105190277,0.001955032,0.002151728,0.082015991,0.181293488,-22.03059196,-22.74415588,114.7843399,113.5045166,99.74816132,99.24900818,97.60947418
8/8/2019 20:59,0.063964844,0.003778934,0.0038445,0.083255768,0.084018707,0.00193119,0.0017941,0.1121521,0.061702728,-22.26662636,-22.96104431,113.7145233,112.4109116,98.59465027,98.10203552,96.42877197
8/8/2019 21:59,0.07623291,0.004148483,0.004142523,0.095081329,0.084590912,0.002068281,0.001949072,0.083446503,0.07982254,-22.48976135,-23.00453186,112.9991226,111.3215256,97.9444046,97.22849274,95.7713623
8/8/2019 22:59,0.076812744,0.003999472,0.004023314,0.106239319,0.112724304,0.002044439,0.002151728,0.126552582,0.077629089,-22.66330719,-23.03841019,112.947998,111.1793671,97.81874847,97.34848785,95.68089294
8/8/2019 23:59,0.076629639,0.00397563,0.004196167,0.137805939,0.105476379,0.002402067,0.002288818,0.069046021,0.062942505,-22.6919899,-23.0717659,112.026123,110.4764099,96.81159973,96.40519714,94.80886078
8/9/2019 0:59,0.079742432,0.004059076,0.004172325,0.090026855,0.099658966,0.001847744,0.001764297,0.110244751,0.065517426,-22.86233902,-23.48701859,110.4489288,109.0167389,95.28873444,94.99924469,93.25898743
8/9/2019 1:59,0.077056885,0.003522635,0.00371933,0.115299225,0.106334686,0.002211332,0.001990795,0.104141235,0.070095062,-23.23849106,-23.5373497,109.1207657,107.559021,93.94425964,93.6680603,91.65802765
8/9/2019 2:59,0.084106445,0.0035882,0.003737211,0.145626068,0.082588196,0.001984835,0.001686811,0.089740753,0.087070465,-23.39141464,-23.67365265,108.5350647,107.2236176,93.20336914,93.05201721,91.35476685
8/9/2019 3:59,0.085144043,0.007086992,0.007450581,0.673770905,0.666713715,0.01026392,0.009357929,1.19228363,0.711154938,-15.63041306,-15.31917953,128.853363,125.0260544,97.94076538,102.0565491,93.08387756
8/9/2019 4:59,16.71417236,0.265359879,0.270497799,3.42092514,3.972434998,0.122749805,0.111955404,1.715564728,1.178264618,-4.970096588,-5.570747375,200.566391,192.3206024,163.782959,159.0515442,128.8877869
8/9/2019 5:59,15.00039673,0.198543072,0.203067064,2.643299103,2.879810333,0.114399195,0.106292963,1.362800598,1.034832001,-3.491256714,-5.495880127,198.8830414,190.901062,164.1951599,159.3540039,128.8130798
8/9/2019 6:59,38.51855469,0.194191933,0.1983881,2.781391144,2.989387512,0.111985207,0.104725361,1.232624054,1.060962677,-2.429748535,-3.017471313,198.2861023,192.4922943,164.392868,158.8723755,128.6188049
8/9/2019 7:59,108.7430725,0.139170885,0.139075518,2.338790894,2.362251282,0.07340312,0.067967176,1.227474213,1.02481842,3.890563965,1.966453552,196.717804,192.5448761,162.5386505,143.7694855,128.4208832
8/9/2019 8:59,109.3670349,0.132417679,0.131917,2.250480652,2.241611481,0.073254108,0.066864491,1.120948792,1.028442383,3.95526886,2.189563751,195.5375519,192.6856537,162.5149231,143.99823,128.6736298
8/9/2019 9:59,107.2758789,0.132095814,0.131827593,2.238464355,2.210044861,0.070512295,0.063788891,1.096153259,1.032352448,4.009483337,2.135444641,195.4594727,192.4370728,162.4365845,144.2253723,128.9497375
8/9/2019 10:59,106.7587585,0.137478113,0.138616562,2.313232422,2.302932739,0.07648468,0.069451332,1.107311249,1.03559494,4.322097778,2.552200317,195.0764771,192.348526,162.1983948,143.9619751,128.696579
8/9/2019 11:59,107.0530396,0.138819218,0.138676167,2.380657196,2.325344086,0.073760748,0.067615509,1.110839844,1.038360596,4.402519226,2.639007568,194.8324738,192.480896,162.3878632,144.1679077,128.8618011
8/9/2019 12:59,107.2285156,0.143092871,0.143259764,2.318954468,2.327728271,0.072193146,0.068128109,1.111316681,1.041698456,4.451774597,2.647163391,194.6259613,192.0866547,162.614502,144.3422089,128.7517548
8/9/2019 13:59,106.8475037,0.140786171,0.141435862,2.336120605,2.310180664,0.073868036,0.07147193,1.114368439,1.01556778,4.441356659,2.643943787,194.9871979,192.3832245,162.5427399,144.1942596,128.8347778
8/9/2019 14:59,122.1872253,0.146865845,0.146859884,2.392196655,2.353858948,0.067210197,0.064045191,1.096916199,1.017665863,5.299495697,3.646446228,195.4036102,192.6016541,164.0401917,144.245697,129.1669464
8/9/2019 15:59,113.829071,0.14500618,0.145035982,2.342033386,2.313804626,0.07353425,0.069832802,1.100063324,1.041507721,4.926467896,3.182411194,194.2024841,191.7468414,162.7689819,144.0783539,128.670105
8/9/2019 16:59,168.5138245,0.16925931,0.169873238,2.670860291,2.684307098,0.085055828,0.084483624,1.151180267,1.066207886,7.520057678,6.075263977,194.8736725,192.2380371,169.7038269,143.8207855,128.7306824
8/9/2019 17:59,174.560791,0.15938282,0.159388781,2.600669861,2.519893646,0.094741583,0.080478191,1.162338257,1.083755493,7.560966492,6.484413147,194.8591003,192.5775604,170.1931763,143.937088,128.7675476
8/9/2019 18:59,157.6651001,0.157177448,0.156748295,2.463626862,2.451705933,0.080603361,0.078576803,1.193809509,1.059055328,6.781101227,5.891345978,194.2614594,191.6865845,167.9413147,143.9916687,128.8295746
8/9/2019 19:59,160.4446716,0.166320801,0.166869164,2.582550049,2.521038055,0.088083744,0.084638596,1.217460632,1.055812836,6.906604767,6.012081146,193.7952728,192.8154907,168.4128876,144.0283203,128.9054871
